City_State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARKS_27,94012,92768,92387,91025,90264,91421,88913,86884,84794,83791,80524,76025,72164,69926,66346,64660,63458,69331,66272,63255,61276,58416,58924,57015,53367,57495,56521,54282,50640,48373,47071,45551,45040,43200,40915
ALISO VIEJO_4,50671,50005,48999,48385,47823,41740,41593,41691,41915,41743,40917,41022,41641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELKHART_13,51366,51246,51481,NA,50949,52661,52654,52779,52616,52164,52032,52090,52545,52166,51874,43997,44992,45712,45533,NA,NA,44709,44554,44145,43627,45543,45531,44400,43146,41087,41084,41183,41123,41086,41049
WEST BLOOMFIELD TOWNSHIP_21,66222,65840,65157,64641,64690,63728,63993,64616,64834,65546,65664,65494,65591,65202,64860,61277,60622,57336,NA,56018,55708,55603,55346,54942,54516,51585,48231,47089,44555,43000,42937,41143,41325,41742,NA
NAPERVILLE_12,97527,96379,95217,94818,94533,98578,98245,98480,97746,97505,96471,95396,92312,91445,90984,104886,109653,102402,101980,101834,93027,92592,86846,86190,85351,79907,62354,61439,51032,46102,46004,41699,41562,41588,41225
SANTA CRUZ_4,63440,62517,60902,60651,59946,56155,55255,54626,55253,54573,54888,54401,56599,55608,54593,53627,52391,49786,49185,48740,49681,49334,50863,50061,49040,49034,47413,47050,46446,45339,44062,44291,43500,42506,41404
NOVATO_4,54756,53735,52942,52514,51904,53374,52662,52067,50788,49565,48941,48636,49380,48515,47630,49380,49167,50094,49489,49041,49354,49009,49354,48576,47585,48542,47010,46876,47638,48179,46822,44611,43814,42813,41703
REVERE_20,54402,53777,52926,52070,51755,58290,56445,46658,46082,46041,46878,47538,47869,47508,47283,41853,41826,42375,42195,NA,NA,NA,NA,42640,42786,NA,43988,43682,NA,NA,42672,42628,42732,NA,NA
DECATUR_1,55744,56002,56039,55867,55599,56020,55694,55789,55222,54701,54452,53988,54324,NA,NA,54918,54639,53707,53135,52887,51430,51041,49911,49345,48761,46151,45989,45341,43704,42671,42344,42888,42715,42423,41832
YUMA_2,92075,96014,95568,94381,93064,91433,90245,88874,87925,86157,83989,82189,82437,80185,77515,63900,NA,NA,NA,NA,NA,NA,NA,56193,NA,52005,52171,49306,50387,49319,47244,45795,44204,43168,41968
REDDING_4,91426,91035,90974,90917,89861,91242,90881,91328,90448,89161,88589,86559,83836,82368,80865,79086,78155,74846,73942,73272,72763,72254,68933,67846,66462,56866,53416,52792,50876,46768,45451,44934,44131,43123,42005
PISCATAWAY TOWNSHIP_29,59089,58259,56593,56231,56044,52605,52585,52425,52734,52527,52419,51952,51538,50902,50482,52093,51744,49728,49327,49062,48809,48655,47446,47270,47089,44105,44243,43757,43936,44529,43703,42844,42672,42460,42122
NORTH MIAMI_9,61501,61120,60964,59587,58786,55495,55057,57368,58626,60076,60628,61133,62618,61432,59880,51437,51844,56192,NA,54321,53040,51999,52123,51308,49998,43329,NA,43922,45306,46732,45126,47132,45967,44864,42221
ANTIOCH_4,108223,106447,105009,103575,102372,101243,100702,101973,101537,101593,102291,100918,93858,92214,90532,82621,78773,74962,74057,73386,70304,69812,64507,63490,62195,57462,52405,51356,48875,48520,47154,45197,44390,43376,42251
CASPER_49,60771,58688,56801,55761,55316,54550,53430,52434,52318,51520,51166,50279,50139,49708,49644,48152,48895,49604,49708,49605,48626,48013,48020,47402,46742,42297,42700,45697,49160,53453,53695,55610,54277,53196,50704
VANCOUVER_46,168688,166535,166375,164329,161791,165147,163574,161092,160199,157152,153443,151353,147819,145846,143560,74393,63125,54436,53689,52700,51502,50654,48945,47821,46380,46790,45621,44673,44536,44405,43803,44417,43849,43508,42489
TEMPLE_42,71049,69937,68194,67493,66102,60243,58812,55057,57018,55402,55898,55293,56940,55751,54514,50139,52466,55093,54212,53067,46874,45990,47925,47092,46109,47033,46967,46879,46998,45065,44015,47165,45834,44259,42504
ROSEMEAD_4,54748,54587,54656,54396,53764,54501,54633,55187,55615,55663,55899,55532,55470,54499,53505,53965,53714,53408,52763,52285,53360,52987,53557,52713,51638,49086,49605,48721,48202,47331,45998,45511,44698,43676,42544
NORTH LAS VEGAS_27,229436,225632,221884,NA,NA,232631,228363,211419,182540,164190,150538,140133,125616,121719,115488,97581,86605,74279,71002,67769,60603,NA,NA,NA,NA,NA,NA,NA,NA,48497,47191,47602,47068,45144,42757
WHEATON_12,53806,53614,53263,53053,52894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54399,54145,52365,51969,51464,49006,48460,47749,46096,44663,44568,43265,43122,43148,42772
LAFAYETTE_13,70749,68173,68160,67483,67140,64370,63990,61257,60859,60083,61643,60954,57126,56715,56397,44913,44655,46769,46586,46283,45896,45585,44693,44283,43764,44577,44731,44460,44108,44001,43998,43027,42965,42925,42887
LONGMONT_5,90762,89392,88895,87742,86240,86956,86282,83840,82985,NA,NA,NA,74461,72993,71093,63409,60424,59910,58833,57664,57637,56219,54302,52847,51555,52453,51130,51114,50023,48187,47394,46786,45385,44163,42902
HARLINGEN_42,65808,65885,67112,66214,64849,65552,64922,64984,64084,62602,61790,60307,60126,58870,57564,59048,59116,58726,57787,56567,54003,52984,50656,49775,48735,56932,56310,55333,54112,50445,49270,47923,46570,44969,43186
BROOKLYN PARK_22,78986,78353,77346,76366,NA,71740,71891,70112,69008,68351,68338,68666,68761,68111,67388,63784,61827,60316,59956,59339,58670,58028,57732,57114,56381,57463,54736,53930,50981,47162,46811,44146,44029,43570,43264
REDLANDS_4,70295,70282,70399,69555,68747,70360,70730,71358,70625,70145,68642,67449,65927,64773,63591,68295,68417,66243,65443,64850,62051,61617,62640,61652,60394,59987,56945,54237,52119,50150,48738,46516,45685,44641,43484
HEMPSTEAD VILLAGE_31,55722,55198,54380,54133,53891,53996,51613,52430,52970,53221,53264,53565,57094,56658,56554,46753,46779,44649,44768,44648,49157,49233,49805,49638,49453,43489,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAND FORKS_33,55438,53625,53839,53729,52838,51553,52064,50477,50239,49162,48659,48525,48700,48726,49321,46988,49435,50402,NA,50403,49642,49409,49207,49130,49425,47864,44750,44560,43564,44932,45024,45608,44938,44133,43760
LYNWOOD_4,71812,71077,70908,70592,69772,70032,70381,71216,71849,72108,72445,72136,72411,71143,69845,64288,64126,66532,65729,65134,64312,63862,64248,63235,61945,57759,58342,57303,55513,54392,52860,46855,46018,44967,43801
AMES_14,62514,61193,59271,59274,58965,57173,55249,51622,52541,52529,53472,51040,50912,50676,50731,48533,47884,46940,46940,46776,47103,46854,47796,NA,47198,43840,44021,NA,44247,45287,45694,45679,NA,NA,45723
SAN RAFAEL_4,59292,58725,58854,58391,57713,55544,55589,55987,56218,55929,56449,56879,58122,57105,56063,51805,51539,49939,49336,48889,49420,49075,50204,49412,48404,46663,45992,45861,46608,47522,46184,46919,46081,45028,43861
POCATELLO_11,54346,54921,55166,54839,54239,54977,54739,54129,54694,51883,51901,52130,53318,52517,51442,54068,52485,53006,52087,50948,50925,49397,48836,47555,46080,44006,44630,44221,45438,47937,47737,48588,47409,47114,46359
SUNRISE_9,91544,90274,87168,85590,84439,88936,89139,91480,92117,92264,91116,90098,89701,88002,85779,81390,80636,78807,NA,76183,72787,71358,67145,66095,64407,57402,NA,54313,50802,48381,46719,44036,NA,NA,NA
WILMINGTON_32,113418,110985,109370,107826,106476,101438,100944,96913,97381,94843,92589,91593,78389,77128,75838,69003,64784,65795,64892,63758,61522,60435,57324,56437,55530,56531,56465,55130,46016,46446,45775,45914,45439,44925,44115
KOKOMO_13,56904,56878,45636,45700,45468,45562,45779,45832,46484,46324,46466,46229,46709,46373,46113,45484,45920,46923,46739,46435,46721,46405,45917,45496,44962,44235,45537,45837,45435,46135,46132,47272,47203,47160,47118
BRYAN_42,79267,78578,78479,77804,76201,73111,72815,67484,68185,67407,68912,67706,68583,67150,65660,59609,59890,64263,63235,61900,58766,57657,57169,56175,55002,60958,60656,62619,61550,56899,55574,49119,47733,46093,44265
BLOOMINGTON_12,79451,78060,77107,76841,76610,73897,73309,71770,70124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52881,52482,51972,49036,46508,46385,46774,45732,45635,44841,44693,44720,44330
BISMARCK_33,68492,65850,64103,62305,61272,60923,59988,58648,57304,56825,56391,56210,54832,54862,55532,53652,53956,52838,53086,52839,51642,51400,49038,48962,49256,47182,47561,47475,46833,46712,46807,46382,45700,44882,44502
YORK AREA REGIONAL_37,61107,60995,60732,60596,60403,58530,58148,57252,57864,53927,52751,45911,44731,44559,44536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BERWYN_12,56778,56838,56933,56828,56657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46221,45872,45426,44570,44779,45142,45821,46238,46140,47332,47176,47205,46793
LA HABRA_4,61964,61740,61731,60947,60239,59120,59202,59290,59860,60200,60392,60613,61141,60070,58974,55089,55504,55091,54426,53933,53003,52632,53171,52333,51266,50051,50223,49377,49742,49962,48555,47759,46906,45834,44646
LAS CRUCES_30,102113,102007,99824,98710,97618,94024,91982,87958,83795,80573,78168,75806,NA,74679,74267,76230,77115,74305,73576,72374,69490,NA,64829,63476,62126,56935,56987,54828,52228,49326,48431,48505,47119,46009,44916
GARDENA_4,60233,59703,59802,59521,58829,58623,58814,59951,60430,60124,60632,60283,59868,58819,57746,54428,54125,54901,54238,53747,52132,51768,51700,50885,49847,51713,51431,50515,50424,49319,47930,48121,47261,46181,44984
PLAINFIELD_29,50839,50433,50332,49974,49808,45939,46124,47143,47678,48092,48361,48543,48829,48227,47829,46576,46693,45636,45268,45025,45841,45697,46920,46746,46567,45087,46127,46294,46798,46248,46430,46179,45994,45765,45401
TAUNTON_20,56277,56264,56438,56215,55874,56446,55745,56091,56589,56491,56632,NA,56670,56242,55976,52793,52346,52280,52058,51905,51102,50857,49679,49663,49832,46163,45342,45941,45681,45677,45944,45346,45457,45371,45043
GLOUCESTER TOWNSHIP_29,64322,64440,64898,64849,64634,64909,64946,65396,66590,66431,66425,66056,65696,64886,64350,59045,58247,56826,56368,56065,55776,55600,54205,54004,53797,52932,51180,50855,49116,48417,48115,45907,45723,45496,45134
WHITE PLAINS_31,58103,57559,57567,57109,56853,57810,57932,57638,56885,56590,56008,55488,53584,53175,53077,50003,49914,NA,49814,49680,49662,49739,49065,48900,48718,45173,45592,45475,45811,46647,46522,47227,47206,47032,46799
ENID_35,51037,49965,49755,49908,49379,47448,47017,46454,46826,46948,46595,46768,47632,47174,47045,45387,45993,46680,46455,46132,45820,45441,46264,45732,45309,46363,47734,49838,52614,55956,55905,55287,53259,51936,50313
SAN MARCOS_4,90799,87712,85810,84766,83781,82258,81683,80050,74149,68801,64983,62785,56997,55999,54977,50310,48662,45624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLINGHAM_46,83048,82645,82665,82154,80885,80243,78804,76290,75828,73980,72130,71205,69164,68241,67171,62624,62729,59972,59149,58059,57445,56499,55066,53801,52179,47435,46243,45721,46306,46640,46007,47823,47212,46845,45748
ARCADIA_4,57950,57855,57295,57027,56364,56596,56605,56967,56659,56364,56083,55480,55004,54040,53054,50892,51454,52001,51373,50908,49988,49639,50085,49295,48290,49301,49835,48947,49313,49347,47957,49159,48281,47178,45955
MELBOURNE_9,77797,77277,77133,77105,76068,77854,77286,77678,77939,77067,76201,75155,74646,73232,NA,69961,69819,71440,70202,69062,66516,65210,62181,61209,59646,61315,NA,58432,55784,54135,52275,51334,50066,48865,45986
NORTH BERGEN TOWNSHIP_29,62817,62436,61747,60975,60773,54948,55652,56984,57735,58131,58854,59364,59307,58576,58092,48809,48536,50972,50561,50289,50030,49872,48781,48600,48414,45999,47126,47663,47984,47498,47751,48421,48227,47988,47606
PEABODY_20,52366,52178,52113,51563,51251,52483,51846,52194,51547,50231,49628,49711,48726,48358,48129,49428,48922,48603,48397,48255,47766,47537,46894,46879,47039,47037,46530,46483,46414,46938,46585,46069,NA,NA,NA
HUNTINGTON PARK_4,59064,58852,59079,58797,58114,60840,61307,62269,63054,63397,63867,63637,63602,62488,61348,59062,58352,57195,56504,55992,56411,56017,58149,57232,56065,56497,57423,56400,52871,51915,50453,49297,48416,47309,46083
RAPID CITY_40,71481,70406,69979,68782,67956,66170,64556,63162,62647,61862,61400,60519,60098,59746,59607,57120,57830,58966,58487,58248,58100,57617,55696,55070,54523,55929,NA,52614,49300,48888,48764,47132,46527,46124,46340
KILLEEN_42,139211,136539,131965,130613,127921,120670,115906,104188,103073,98538,97774,94148,90779,88883,86911,81882,79650,87639,86237,84416,69190,67884,66038,64890,63535,65519,60054,59942,58080,54170,52908,51206,49761,48052,46146
GASTONIA_32,73576,73049,72782,72651,NA,73060,71486,70127,70340,69428,68861,68531,68507,67405,66277,57764,57891,62058,61206,60137,59028,57985,56500,55626,54732,53948,54355,53529,49656,50163,49438,48612,48109,47566,46708
WAYNE TOWNSHIP_29,55197,54917,55071,54899,54717,53891,53956,54606,55192,55523,55649,55241,55200,54519,54069,54768,51146,50059,49655,49388,49133,48978,47382,47206,47025,51299,50010,49737,48570,47599,47436,47509,47319,47083,46709
ST. CLOUD_22,52856,52559,53240,53068,52661,52757,52379,52303,51632,50327,47202,47557,47686,47236,46734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UPLAND_4,75790,75640,75531,74599,73732,NA,72929,74049,74252,74014,72871,71728,70906,69664,68393,68820,68829,63471,62705,62137,65789,65329,65731,64694,63374,64062,61531,58605,55365,53359,51856,50369,49469,48338,47085
HAVERHILL_20,62552,62249,61897,61250,60879,60738,60001,60308,60604,60315,60167,59686,59700,59250,58969,NA,54571,53636,53408,53251,52584,52332,51259,51243,51418,50842,48863,48813,47998,47891,47530,47131,47246,NA,NA
CHEYENNE_49,63155,62149,60969,59944,59466,57317,55931,55604,56356,55664,54948,53931,53539,53080,53011,53893,53940,54120,54195,54051,53734,53033,51409,50748,50008,53525,52122,52120,50495,49270,49493,51741,50534,49527,47207
FLORISSANT_24,52387,52289,52243,52348,52158,50205,50560,51025,52191,51993,51466,50257,51195,50808,50497,47327,50822,52604,52186,51846,52318,51882,51965,51615,51206,60765,59762,59471,56601,56191,55955,56160,55946,55799,55384
SUFFOLK_45,85987,85475,85866,85595,84585,84929,83470,83631,79781,77691,74247,70856,65612,64660,63677,63456,61550,56446,55952,55475,54592,54084,53739,52972,52141,52917,53014,52340,50097,49414,48882,49492,48966,48387,47472
EAST HARTFORD_6,51185,51275,51431,51347,51252,48459,48586,48752,49096,49456,49884,49978,50375,49859,49575,47484,47937,50433,50495,50511,50108,50139,50357,50511,50452,53970,49645,48859,52592,52460,52133,53280,53535,53178,52554
LA CROSSE_48,51564,51741,51851,51544,51320,50791,50569,50032,50471,50945,51343,51502,52567,52187,51818,49328,NA,51757,51657,51287,52261,51809,52203,51662,51003,48486,48470,47870,47783,48310,48223,48914,49059,48791,48193
CANTON TOWNSHIP_21,89073,88958,89312,90105,90173,82634,84506,88126,85862,84723,83818,81572,77226,76768,76366,75608,69801,59993,58889,58613,58288,NA,NA,57486,57040,64401,60547,60815,59446,58128,58042,47797,NA,48493,48636
DENTON_42,125248,123260,118942,115769,113383,124308,120295,113936,107105,99905,95004,91754,84121,82365,80537,78041,78162,73205,72034,70513,70497,69167,68882,67684,66270,58244,60704,55514,48073,53392,52148,53095,51596,49823,47847
LANCASTER_4,160190,159792,159155,158474,156633,148742,147017,144210,135239,129784,127348,125899,123079,120924,118718,120254,117900,122359,120881,119785,107979,107224,99909,99317,97291,78402,66318,65136,57833,54478,52944,51273,50357,49207,47931
MILFORD_6,53222,53041,52817,52857,52759,56310,55837,55404,54716,54586,54182,53825,53149,52605,52305,50149,48054,49016,49076,49092,48499,48529,49844,49996,49938,49271,50222,49594,52069,50209,49896,51589,51836,51491,50886
LIVERMORE_4,86147,84350,82800,81920,80968,80915,80258,80253,79115,78501,78641,77433,76039,74708,73345,73343,66257,65047,64262,63680,61086,60659,58850,57922,56741,57616,55421,55150,54404,53059,51565,51462,50543,49388,48108
PLANTATION_9,91549,88929,87705,86113,84955,83544,83480,86346,87439,87427,86816,86371,86726,85083,82934,82490,81760,78502,NA,75889,74104,72649,69526,68439,66692,62795,NA,57546,54961,55816,53898,54101,52764,51498,48464
NATIONAL CITY_4,60130,59637,59920,59271,58582,59230,59390,61996,61972,54934,58964,56124,56254,55268,54260,55800,52580,59069,58356,57827,58037,57631,56266,55379,54249,58509,60685,58841,58985,57473,55854,51985,51056,49889,48596
DOTHAN_1,67254,66581,65384,64915,64604,66464,65405,63974,62402,60836,59640,58426,57587,57303,57082,57303,57054,57113,56505,56241,55858,55435,54853,54230,53589,53997,53882,53714,52871,52264,51864,49875,49674,49334,48647
LAKELAND_9,101428,100725,99934,98750,97422,94322,92669,91009,90209,90351,89812,87752,82039,80485,78452,75175,75590,74835,NA,72343,75159,73684,73575,72425,NA,66102,NA,63735,57818,56142,54213,54327,52985,51714,48667
STRATFORD_6,52279,52285,52041,51479,51384,48726,48891,49440,49865,50352,50473,50503,50782,50262,49976,48976,49297,50059,50121,50137,49388,49419,49296,49447,49389,50073,50644,50722,50912,51294,50974,51231,51476,51133,50533
SARASOTA_9,53620,53046,53055,52625,51917,52308,51818,52986,54617,54553,54442,54297,55125,54081,52715,51703,52467,57143,56153,55241,52694,51660,53126,52296,50961,54731,NA,53036,55655,54889,53003,54476,53130,51855,48800
SOUTH SAN FRANCISCO_4,66793,66157,65006,64380,63632,62716,62027,61458,61282,60295,60100,60584,62777,61677,60552,59691,58841,58081,57380,56860,56574,56178,56331,55443,54312,53643,53202,52853,53361,53677,52165,52258,51324,50151,48851
SANTA FE_30,70438,NA,68751,68707,67947,72845,74496,73477,71591,68938,67493,65814,63435,62548,62203,67993,68385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53101,52875,51364,50155,48963
SHORELINE_46,55206,54762,54574,53839,53007,51877,52571,52189,52918,52653,52998,53334,54598,53869,53025,52731,51100,49793,49110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BROOKHAVEN_10,50942,49173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JACKSON_41,67869,67371,65725,65799,65211,63530,63620,63125,62889,62421,61729,61100,60775,62035,59643,51613,51400,56101,55600,54931,52360,51592,52116,51380,50594,53807,53576,53383,51912,50549,50068,52342,50432,49988,49289
MIDWEST CITY_35,57313,56590,55768,54953,54371,56631,56168,55315,55375,55201,54849,54781,54763,54236,54088,54220,54724,54440,54178,53801,53718,53273,53369,52755,52267,51842,52686,52927,53499,54299,54250,54258,52268,50969,49377
YAKIMA_46,93667,93589,93419,92496,91067,NA,83027,82951,82609,81986,81170,74052,73977,72989,71845,65733,66701,65072,64179,62996,60720,59720,57860,56531,54827,50477,50138,50205,50228,51596,50896,51721,51060,50663,49476
VISALIA_4,128488,127824,127604,125905,124442,124263,121850,116766,109648,105350,101773,97906,94929,93267,91565,90616,89665,87337,86282,85500,82733,82154,78448,77211,75636,67819,63613,63106,58812,56992,55387,53009,52062,50872,49553
OSHKOSH_48,66962,66848,66514,66371,66083,63700,64747,64183,63718,63828,63661,63827,63825,63364,62916,58254,NA,57201,57091,56682,57294,56799,56301,55717,55006,52516,51816,51426,50349,50388,50297,50350,50499,50223,49608
ST. GEORGE_43,77838,76427,75780,74304,72897,75391,74356,70579,66293,61795,57283,54871,51511,50477,49663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANCHESTER_6,58204,58304,58444,58349,58241,56566,55993,55774,55485,55650,55712,55448,55623,55054,54740,51783,51509,51186,51249,51265,51265,51297,51520,51678,51618,50794,50863,50058,49780,50012,49700,50490,50732,50394,49802
WAUKESHA_48,71093,70988,71049,71026,70718,68248,66984,68162,67906,67590,67289,66564,65762,65287,64825,62309,NA,61178,61060,60623,60226,59705,58299,57694,56958,55393,54612,53014,51783,51546,51453,50473,50622,50346,49729
IRONDEQUOIT TOWN_31,51390,51506,52045,51924,51692,49755,49767,50106,51209,51714,52136,52378,52854,52450,52354,51990,NA,52829,52969,52827,52924,53006,52750,52573,52377,54775,NA,NA,NA,NA,NA,NA,NA,NA,NA
EAU CLAIRE_48,65937,65315,64796,64180,63902,63442,63378,61492,60543,60670,60726,NA,60658,60220,59794,57311,NA,57524,57413,57002,57055,56562,56274,55690,54980,53368,53659,53014,52297,51419,51326,50613,50763,50486,49867
NAPA_4,79572,78761,78589,77819,76915,74736,74420,75266,75455,75966,76432,75819,75252,73934,72585,67523,66805,65132,64346,63763,64379,63929,64141,63130,61842,58837,58018,58195,56653,56269,54684,53372,52418,51220,49892
LA MESA_4,59005,58482,58444,57736,57065,54663,53893,52801,53559,54213,55201,55543,56760,55766,54749,56806,56465,55761,55088,54589,54497,54116,54899,54033,52931,53130,54815,53150,55232,54860,53315,53426,52472,51273,49944
IOWA CITY_14,72522,70855,69214,68217,67862,68427,67600,62700,63221,63280,64032,63975,62442,62153,62220,61045,61575,61148,61148,60934,59862,59545,NA,NA,59738,50874,50775,50192,49958,51041,51499,50440,NA,50301,50489
PARSIPPANY-TROY HILLS TW_29,54025,53851,53793,53415,53238,50095,50990,51609,51655,51752,51606,51232,51708,51071,50649,50177,50583,50905,50494,50223,49964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OAK PARK_12,52109,52051,NA,52034,51878,53286,NA,49968,51030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54587,54175,53648,53844,54042,54479,55202,55149,55032,55527,55344,55378,54895
CHARLESTON_47,50693,50919,51178,51466,51400,49976,50132,50510,51221,51728,51536,51945,53230,53231,53421,55005,56019,55935,56244,56204,57493,57430,57998,57646,57287,55145,56416,57262,58358,61131,61639,63367,62819,62916,62264
UNION TOWNSHIP_29,57830,57335,57234,56831,56642,53579,53777,54795,55368,55758,56026,55849,55543,54858,54405,51103,50881,52028,51608,51331,51066,50905,50404,50217,50024,51459,50952,51137,51512,50848,51048,51013,50809,50556,50154
SAGINAW_21,50030,50580,51267,51469,51508,54997,55634,56989,58216,59093,59427,60273,62496,62125,61799,63765,65157,72672,71334,71000,71182,71048,70571,70055,69512,71907,73227,72824,74234,75152,75041,76049,76385,77157,77384
LAKEWOOD_34,50923,51167,51721,52169,52131,50098,50690,51606,53309,53995,54488,55356,56986,56748,56646,55916,55426,57492,57426,57314,59236,59178,60646,60223,59718,58624,60306,NA,60531,61193,61240,61801,NA,NA,61921
BOCA RATON_9,90496,88749,86493,85542,84392,85956,84630,86868,88093,79831,80192,78828,78183,76701,74764,72700,71300,69759,68550,67436,66580,65273,64105,63103,NA,63298,NA,60255,59395,58122,56125,55987,54604,53294,50154
BETHLEHEM_37,55442,55558,55832,55816,55639,52962,53189,53442,53583,53216,53531,52781,52530,52326,52300,51021,51300,53017,53176,53247,53082,53065,52700,52490,52142,53057,52434,51151,50562,50462,50665,50868,50740,50740,50570
BALDWIN PARK_4,76933,76745,76644,76276,75390,77539,78031,78943,79571,79411,79655,78645,78623,77246,75837,73007,72788,74699,73797,73128,72278,71773,71908,70774,69330,67008,65805,64633,60433,57631,56008,54062,53096,51883,50538
SANDY_43,90860,89943,90405,89149,87461,97031,96998,94975,92586,93013,90746,90601,91707,89868,88418,100607,97967,92164,89524,87331,85341,83194,78985,77112,75058,73869,68947,68025,64014,59954,60184,56170,53915,52597,50610
VICTORIA_42,65726,64979,64076,63909,62592,62788,62464,62404,63541,62692,62441,61980,63300,61978,60603,62773,62371,64081,63056,61724,59642,58517,57246,56251,55076,55832,56250,57003,57503,58871,57500,56263,54675,52797,50703
BOSSIER CITY_17,67469,65578,63116,61876,61315,63077,62500,61993,57350,59715,58362,57331,56634,56416,56461,56677,56415,54884,54872,54759,53318,53071,53558,53121,52721,55483,56724,56549,55015,55981,55755,53748,52828,52137,50860
JANESVILLE_48,63885,63603,63642,63852,63575,62761,63353,63383,62189,61908,61555,61269,60358,59922,59498,59454,NA,57845,57733,57320,55262,54784,53360,52807,52133,51383,51245,52029,51708,51491,51398,51732,51885,51601,50969
HAMDEN_6,61599,60829,61032,61073,60960,57975,57803,57982,58089,58521,58967,58310,57831,57239,56913,53140,53382,53007,53072,53089,52165,52197,52335,52495,52434,52728,52710,52051,51671,51718,51395,51719,51967,51621,51015
DEARBORN HEIGHTS_21,56366,56583,57228,57730,57774,51308,52538,54901,56036,56874,57559,58218,58921,58571,58264,60088,61479,59993,NA,58613,59911,59798,61764,61313,60838,61059,61878,62152,63543,64509,64414,66512,66806,67481,67680
MOUNT PROSPECT_12,54891,54600,54428,54330,54167,53028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53952,53700,54101,53692,53170,53312,54350,54790,53580,52963,52851,51908,51737,51769,51317
ST. PETERS_24,55362,54503,53364,52766,52575,55967,55545,55291,54605,54335,53866,53897,52092,NA,51381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POMPANO BEACH_9,105523,103971,103003,101206,99845,101840,101769,104989,105936,90880,90020,88748,81767,80217,78191,76977,77509,79522,78144,76875,75409,73929,75488,74308,72411,70509,NA,68730,69403,62915,60753,57591,56168,54819,51590
WEST HAVEN_6,54917,55349,55626,55667,55564,52425,52714,52770,52840,53188,53312,53081,53204,52660,52360,51765,52202,52766,52831,52848,54101,54135,53919,54084,54021,53379,54332,53653,53939,53983,53646,53862,54120,53759,53128
BLOOMINGTON_13,83075,82415,81636,80816,80405,71845,72337,68918,69474,69158,71120,70403,70186,69681,69291,65547,67300,63777,63527,63114,62524,62100,61921,NA,60633,55205,53901,52761,52277,53151,53147,52036,51961,51914,51867
BROOKLINE_20,59413,59382,59658,59090,58732,55400,54527,54976,55924,56032,56493,57082,57815,57379,57107,NA,54557,56774,56533,56367,55714,55447,54549,54532,54718,51886,NA,52567,53618,54428,54625,55097,55231,55126,54727
PENSACOLA_9,52873,52454,52909,52631,51923,53570,53385,52837,54967,55970,56117,56251,58827,57713,NA,58955,61302,63039,NA,60941,61856,NA,60637,59689,58165,64490,NA,65723,65945,63924,61728,63775,62199,60706,57130
SCHAUMBURG_12,75060,74940,74585,74450,74227,NA,71753,72320,73196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71996,71660,69787,69260,68586,64923,59812,60296,57550,56350,56230,52666,52492,52524,52066
FAIRFIELD_6,61146,60772,60122,59514,59404,57341,57568,57889,57723,57919,58746,58096,58265,57668,57340,53871,53741,54144,54211,54228,53418,53451,53318,53481,53418,52066,52956,53038,54020,55206,54862,55454,55720,55349,54699
MALDEN_20,60925,60816,60605,59812,59450,56455,55629,55538,56207,55187,55669,56204,NA,NA,56340,52884,NA,52462,52239,52085,54138,53879,53718,53701,53884,53704,53892,53702,53922,NA,53693,53792,53923,53820,53431
BENSALEM TOWNSHIP_37,60506,60516,60665,60620,60427,58284,58400,58788,58797,58685,58833,58818,58691,58463,58434,57269,57859,NA,57686,57763,57668,57649,57396,57167,56788,NA,58706,57405,56592,54282,54500,52519,52387,52387,52211
